e,r,t
698,-374.48733504591036,1.4428932666778564
699,-598.6671908751821,1.3680167198181152
700,-1408.8426278437748,1.5851633548736572
701,-1545.7701106330185,1.4633448123931885
702,-392.84420772568984,1.3420352935791016
703,-1291.9690237554678,1.6647734642028809
704,-1493.3371545409177,1.4373862743377686
705,-1034.1583229113642,1.4883737564086914
706,-1556.1367890901072,1.4052820205688477
707,-1173.8140079912955,1.4010424613952637
708,-1198.9112112597631,1.5351223945617676
709,-325.62142258781944,1.2785224914550781
710,-658.3715054506405,1.44148588180542
711,-748.9122601840525,1.3553838729858398
712,-603.9700765266697,1.371180534362793
713,-2250.5579546324416,1.513195514678955
714,-662.8617992777401,1.48116135597229
715,-1486.1414676526128,1.6227457523345947
716,-913.4480369289731,1.3600740432739258
717,-386.311774298097,1.3681530952453613
718,-825.6423227444028,1.347985029220581
719,-364.8951245570283,1.3862073421478271
720,-1353.952895370939,1.5792961120605469
721,-643.9531467472157,1.3934454917907715
722,-1388.0609427365787,1.4772522449493408
723,-735.4346906311482,1.46159029006958
724,-542.7643441856582,1.4452357292175293
725,-986.0751885416634,1.3756091594696045
726,-1009.4014499320432,1.3454532623291016
727,-1745.0339807204784,1.5476999282836914
728,-295.24357947166845,1.3047192096710205
729,-625.3560716718798,1.3770651817321777
730,-1379.531878067738,1.326362133026123
731,-1108.2338386043791,1.4417119026184082
732,-302.71296341088305,1.2662978172302246
733,-1354.7184006911064,1.5320565700531006
734,-816.1717024183667,1.445631742477417
735,-618.1780002137381,1.2554261684417725
736,-1441.4340059959634,1.5083398818969727
737,-720.2751913300498,1.5702879428863525
738,-827.5988717282919,1.5154352188110352
739,-1699.0219222711635,1.5159590244293213
740,-986.9036384654939,1.4188847541809082
741,-952.1744199189397,1.4090142250061035
742,-673.3142450159696,1.5288200378417969
743,-1297.8162401055858,1.4907467365264893
744,-441.6831362640397,1.372175693511963
745,-1905.8263887214473,1.4926941394805908
746,-719.3343384877758,1.3550233840942383
747,-967.9017631838789,1.50886869430542
748,-554.193889128268,1.5012457370758057
749,-456.61140423550455,1.444960117340088
750,-1685.515624803456,1.6662085056304932
751,-291.9545219322163,1.4088318347930908
752,-849.6666888837295,1.5790023803710938
753,-911.6355336548257,1.4123740196228027
754,-273.4174817975607,1.3106658458709717
755,-1133.426742175108,1.4516205787658691
756,-1431.8412265538127,1.6625306606292725
757,-222.4001842518802,1.435063123703003
758,-667.1958891543056,1.5002706050872803
759,-1219.052709258063,1.3869869709014893
760,-916.5492656792754,1.5385301113128662
761,-1349.380764992839,1.6158289909362793
762,-381.6840294189299,1.4697630405426025
763,-689.8155980649119,1.49739408493042
764,-1124.8257273214047,1.4792921543121338
765,-195.50244473692604,1.2511286735534668
766,-600.3225792961656,1.3733842372894287
767,-1523.38530194976,1.491790533065796
768,-1061.8251572033826,1.5035955905914307
769,-462.6179132986051,1.445897102355957
770,-760.2312626126738,1.4318232536315918
771,-680.2370713290755,1.4413971900939941
772,-909.3608764927226,1.4513654708862305
773,-1355.2559828903356,1.563878059387207
774,-651.6044599462302,1.67612624168396
775,-1191.268675952549,1.6344401836395264
776,-637.1869219159271,1.547506332397461
777,-306.30580774840485,1.355884313583374
778,-1663.6125499499858,1.497241497039795
779,-682.1014164561436,1.4063923358917236
780,-601.2662934130983,1.4009206295013428
781,-1031.2628385764294,1.4089806079864502
782,-405.9120890108139,1.40102219581604
783,-940.2075236421625,1.4676904678344727
784,-1796.4768817432657,1.5484941005706787
785,-669.2594842751759,1.4082129001617432
786,-1480.8381938526602,1.5848596096038818
787,-701.1392699421582,1.435096263885498
788,-978.8974829409339,1.4278581142425537
789,-1373.0039836646995,1.4463393688201904
790,-760.127402586272,1.5027198791503906
791,-402.8663773584335,1.4790217876434326
792,-348.07016536888125,1.3285057544708252
793,-589.9056270310563,1.4289512634277344
794,-1461.6181971194126,1.5430142879486084
795,-473.1584045457024,1.3697597980499268
796,-539.8286447585435,1.3694438934326172
797,-538.5041819901968,1.3155043125152588
798,-595.9875650907688,1.4814088344573975
799,-632.5549045245591,1.423229694366455
800,-1125.1163105350477,1.4823129177093506
801,-1930.4466003090376,1.601590633392334
802,-678.3056286316146,1.383246898651123
803,-435.50723341958815,1.2972688674926758
804,-666.9632226005747,1.4636080265045166
805,-428.29624494907637,1.4698240756988525
806,-757.675519269206,1.5402123928070068
807,-383.1946782618529,1.3440656661987305
808,-467.044791778562,1.256648063659668
809,-1682.3165736659153,1.5207569599151611
810,-1292.9405525156108,1.6542093753814697
811,-447.2101042246461,1.4524893760681152
812,-335.2655192338597,1.539339542388916
813,-1479.1398630649123,1.4929137229919434
814,-193.81946852660772,1.4740231037139893
815,-600.5456376652173,1.5571277141571045
816,-260.69627564168087,1.336125373840332
817,-909.0347131708294,1.5898370742797852
818,-600.8269922614668,1.4548940658569336
819,-608.8008945007965,1.4220561981201172
820,-1161.6588291336448,1.5493276119232178
821,-717.6056476129069,1.4802639484405518
822,-474.71685497173087,1.6196446418762207
823,-1069.548024960863,1.5041203498840332
824,-1057.961903536264,1.4177873134613037
825,-1378.0708979229823,1.4069244861602783
826,-760.1320686395721,1.5438358783721924
827,-456.9872451601209,1.4515283107757568
828,-607.7793542498858,1.5440294742584229
829,-613.6762465708696,1.3350002765655518
830,-668.267255723048,1.4346773624420166
831,-1555.345586838414,1.4462864398956299
832,-1373.3153794772602,1.432485580444336
833,-703.6866886401463,1.3504679203033447
834,-1346.840414979072,1.4663329124450684
835,-943.7044834651545,1.5648319721221924
836,-259.3257452978299,1.3388373851776123
837,-1186.8067048147389,1.5268497467041016
838,-548.153144397849,1.2921655178070068
839,-692.9583491606179,1.4061415195465088
840,-421.50062665811026,1.469273328781128
841,-1282.7502177266126,1.5255327224731445
842,-989.514983225763,1.5027704238891602
843,-1274.7913347891053,1.465573787689209
844,-570.5551865710274,1.35945725440979
845,-1213.8182770289886,1.546921730041504
846,-827.1666859710464,1.5865273475646973
847,-747.9340836296734,1.2913002967834473
848,-1264.9211311322772,1.5503454208374023
849,-320.08332235520714,1.3576252460479736
850,-1372.208466229897,1.4592397212982178
851,-865.9485490304196,1.5519819259643555
852,-779.7558311239615,1.3025550842285156
853,-1148.1972763117378,1.6593444347381592
854,-590.1673715347474,1.4099469184875488
855,-1536.850852483397,1.508340835571289
856,-1140.2006681838945,1.5232744216918945
857,-1165.9410860988735,1.5341770648956299
858,-1463.5689672092353,1.5145502090454102
859,-548.2567060491967,1.2728986740112305
860,-1024.3203267036668,1.469498634338379
861,-885.6731696283347,1.3075852394104004
862,-1251.361330404184,1.3762199878692627
863,-1305.0755906672755,1.6690123081207275
864,-1005.4453220002852,1.4338905811309814
865,-1052.3505008602829,1.3739590644836426
866,-564.9380073938721,1.4976911544799805
867,-1168.8631686695917,1.4791319370269775
868,-629.4107395485896,1.366448163986206
869,-310.54617294055276,1.4720637798309326
870,-579.4713712224395,1.4818494319915771
871,-650.6268998568013,1.5695860385894775
872,-958.9465888785006,1.5578644275665283
873,-1164.3497733443169,1.5834052562713623
874,-1296.5532629081945,1.609548807144165
875,-753.9186134305237,1.3782634735107422
876,-583.7900780142946,1.445448398590088
877,-613.7463525896102,1.4479939937591553
878,-605.6099613393753,1.3436110019683838
879,-1045.4385746751839,1.5548245906829834
880,-672.5024402617927,1.392578125
881,-693.4634752888811,1.5358123779296875
882,-1285.6468146394677,1.6158955097198486
883,-892.8512386956619,1.4913337230682373
884,-641.6929929909129,1.4978735446929932
885,-1782.2359795373661,1.44992995262146
886,-394.54608834694864,1.4355874061584473
887,-591.6021172279624,1.525301456451416
888,-1100.3079426908225,1.505697250366211
889,-646.6416873813997,1.541285753250122
890,-706.4714362513542,1.506368637084961
891,-333.03601352552437,1.286407232284546
892,-303.1740786326869,1.2151484489440918
893,-361.6168140115953,1.3652093410491943
894,-2183.147595932997,1.473694086074829
895,-1015.2621627725283,1.6203289031982422
896,-425.6812566661355,1.4792673587799072
897,-405.3151004350061,1.2804086208343506
898,-1109.134239878642,1.4209942817687988
899,-877.9174578942439,1.4392404556274414
900,-1478.2924219347292,1.6525428295135498
901,-303.89900538029013,1.4913322925567627
902,-671.7529706796946,1.3517956733703613
903,-731.2905527062063,1.4675450325012207
904,-1255.6303648926507,1.4182660579681396
905,-644.6655115462434,1.4775521755218506
906,-2172.840152635998,1.5043613910675049
907,-434.6997056581281,1.3380064964294434
908,-713.6281936128262,1.3939247131347656
909,-959.2802000343268,1.5179355144500732
910,-594.7266835566554,1.4997811317443848
911,-723.8257080892597,1.4146180152893066
912,-469.05011874416374,1.2566602230072021
913,-548.666234444275,1.3623754978179932
914,-614.4052922576265,1.2248880863189697
915,-1705.119900030703,1.5052788257598877
916,-475.84562490015276,1.4089367389678955
917,-770.8410239676963,1.3581657409667969
918,-1038.180014291102,1.5220632553100586
919,-486.8609375969354,1.201507568359375
920,-2175.986834010623,1.42423677444458
921,-791.5697637365093,1.5616590976715088
922,-190.8407446302024,1.2987971305847168
923,-1635.4071898110906,1.4576880931854248
924,-419.88720945932556,1.33437180519104
925,-474.6556510517988,1.4806303977966309
926,-103.99713163847822,1.22285795211792
927,-1587.039321408929,1.5737252235412598
928,-1443.5158110822363,1.377070426940918
929,-1052.4771486289005,1.4355404376983643
930,-452.75221409159747,1.5270061492919922
931,-1372.4149245571148,1.4805123805999756
932,-794.5440240330355,1.4600441455841064
933,-1180.9354966670958,1.4697442054748535
934,-904.4176582204867,1.4399619102478027
935,-904.9775102559001,1.2865679264068604
936,-2115.877099031526,1.5472536087036133
937,-304.6478031136197,1.4675400257110596
938,-358.56469038869284,1.2951898574829102
939,-564.9016131802912,1.3565359115600586
940,-475.0979053276158,1.4165058135986328
941,-974.75962091216,1.432466745376587
942,-1462.057011399439,1.4824607372283936
943,-562.5341417458645,1.3042821884155273
944,-1240.3009696625745,1.4100618362426758
945,-416.95770403698623,1.2644939422607422
946,-746.6216556105106,1.403825044631958
947,-970.9485381969882,1.351940631866455
948,-1817.8196659406508,1.5166919231414795
949,-1017.9044472488747,1.2758243083953857
950,-380.85029131462267,1.4339463710784912
951,-515.6124606429228,1.4361913204193115
952,-915.0285687548773,1.4454960823059082
953,-190.1484219161726,1.2740592956542969
954,-622.7403619411082,1.4495561122894287
955,-571.0003150946302,1.2887346744537354
956,-1448.7778782759895,1.4290556907653809
957,-1000.9657315402656,1.4673125743865967
958,-717.4509327033252,1.4857828617095947
959,-586.5905815777012,1.289459466934204
960,-1026.032604878724,1.3998639583587646
961,-891.8034450796188,1.502608060836792
962,-895.4327501940751,1.427842378616333
963,-1322.6906940389235,1.4331495761871338
964,-835.1584214246182,1.4045448303222656
965,-317.6088409770428,1.3437464237213135
966,-737.2065375636033,1.4150097370147705
967,-278.58958904323947,1.2362818717956543
968,-445.04049751182436,1.3821232318878174
969,-907.5104062506445,1.4817819595336914
970,-1002.8015062532919,1.4273035526275635
971,-193.20759271574312,1.3142898082733154
972,-241.48076219590757,1.3074767589569092
973,-1138.0956388260115,1.3089141845703125
974,-432.67975523748254,1.465919017791748
975,-557.6161047542738,1.36159086227417
976,-794.1587444639348,1.5116972923278809
977,-546.1546605667803,1.5445351600646973
978,-874.175984074484,1.517103910446167
979,-1894.9620492207375,1.6066007614135742
980,-462.6564304091384,1.4961628913879395
981,-846.6864828948549,1.3438506126403809
982,-1189.7370640415115,1.501840353012085
983,-659.1849774186248,1.472468614578247
984,-1978.8920472084046,1.563053846359253
985,-1260.3331014543005,1.5508067607879639
986,-517.719922981894,1.4642672538757324
987,-746.3598604052621,1.4415295124053955
988,-805.3617238543866,1.4280765056610107
989,-391.5310407139839,1.3239030838012695
990,-533.2792752970691,1.4795851707458496
991,-817.4287483259785,1.5952985286712646
992,-391.0046904777058,1.4831817150115967
993,-592.8976028579424,1.6276907920837402
994,-773.3661754876471,1.4753117561340332
995,-220.45952289435536,1.3144421577453613
996,-252.201427941773,1.3067796230316162
997,-1288.166115722953,1.6556780338287354
998,-510.6331452966592,1.5371508598327637
999,-922.641981242707,1.5651264190673828
1000,-686.4206238998736,1.596107006072998
1001,-787.4152719719204,1.5108428001403809
1002,-846.1937403018558,1.4482390880584717
1003,-842.518874586054,1.633582592010498
1004,-462.82001567712825,1.4843101501464844
1005,-399.2002975879134,1.4790449142456055
1006,-1151.6379148230037,1.5393311977386475
1007,-932.3143318381336,1.5690767765045166
1008,-562.483161987357,1.6034269332885742
1009,-237.05162979330865,1.396148681640625
1010,-454.49648655361955,1.4042284488677979
1011,-685.6886467377319,1.4267487525939941
1012,-532.2254330215866,1.5009241104125977
1013,-855.8921096879682,1.3796558380126953
1014,-818.9794273847301,1.5512371063232422
1015,-1189.898402207485,1.5300943851470947
1016,-1047.2750384528756,1.4640381336212158
1017,-1466.4280501280873,1.3853905200958252
1018,-1261.8899090489167,1.4540934562683105
1019,-863.2672628407496,1.549689769744873
1020,-703.4677094326553,1.6849026679992676
1021,-2349.0225419731432,1.6763508319854736
1022,-538.0817036831647,1.435957908630371
1023,-524.7468376421685,1.5101206302642822
1024,-551.6072065671976,1.4997496604919434
1025,-1442.621331606477,1.4665377140045166
1026,-854.4361548590982,1.3241846561431885
1027,-653.2042525385059,1.4193999767303467
1028,-920.7273793956266,1.4161272048950195
1029,-553.1789146937518,1.549764633178711
1030,-557.3535341658243,1.2982354164123535
1031,-605.2631588929007,1.5432779788970947
1032,-609.5743956219422,1.4366388320922852
1033,-912.2950563785563,1.5802571773529053
1034,-1132.8451482505936,1.6435410976409912
1035,-655.282490725737,1.6493573188781738
1036,-1021.6843783299578,1.6414072513580322
1037,-700.1275790731896,1.311091423034668
1038,-1046.9583457002748,1.5255372524261475
1039,-525.534852251404,1.378025770187378
1040,-1865.9890605812345,1.479271650314331
1041,-1301.6261573805623,1.4623785018920898
1042,-1628.7804436549773,1.4824278354644775
1043,-774.2200677226808,1.5237939357757568
1044,-852.5141779482975,1.4950451850891113
1045,-289.5898369868423,1.4137685298919678
1046,-1419.919772185307,1.4222338199615479
1047,-1637.4737288539459,1.6219735145568848
1048,-622.0013893122895,1.4624390602111816
1049,-1986.3813507276952,1.5043888092041016
1050,-846.7966681579467,1.7585382461547852
1051,-619.4566764763514,1.7337214946746826
1052,-484.21634378738366,1.5032870769500732
1053,-878.1608604579324,1.3128836154937744
1054,-843.0495814516448,1.3551716804504395
1055,-1471.4291483267837,1.5414996147155762
1056,-1350.892523485034,1.4766261577606201
1057,-1228.00650910405,1.4164981842041016
1058,-628.0012646221816,1.5274362564086914
1059,-1115.6036557041327,1.447486162185669
1060,-219.7238711982907,1.2657368183135986
1061,-433.66042162686057,1.5096399784088135
1062,-1132.0599928732815,1.508338451385498
1063,-1034.6208218759728,1.5676250457763672
1064,-633.0517712839484,1.4928278923034668
1065,-1452.1714560777448,1.4466283321380615
1066,-1232.5423343453172,1.423269271850586
1067,-1237.9806355633002,1.4229953289031982
1068,-776.0497974722236,1.3784644603729248
1069,-993.8844595468424,1.4902386665344238
1070,-395.8098085215586,1.3314845561981201
1071,-278.03378086507087,1.4497179985046387
